meta	text	left	key	right	key_phrase	key_lemma	key_word	id	ip	country
ef2dc86a5f9f6ba193fcdb528187d521d1a7,82.165.56.216,DE,0	                          fehlt nicht . Der Blick schweift . Skorpio < ist /|sein|  am /|am|  kulminieren /|kulminieren| > , der ' Teapot ' ( Sagittarius ) hat es                      	                          fehlt nicht . Der Blick schweift . Skorpio 	 ist /|sein|  am /|am|  kulminieren /|kulminieren| 	 , der ' Teapot ' ( Sagittarius ) hat es                      	ist am kulminieren	kulminieren	kulminieren	ef2dc86a5f9f6ba193fcdb528187d521d1a7	82.165.56.216	DE
23113a0dcd7e18277de1feb1280685c3716c,80.67.25.96,DE,1	                            , 11:25 Hallo Leute , ich ( Anfänger ) , < bin /|sein|  am /|an|  überlegen /|überlegen| > ob ich ein Sigma 28 - 300 mm kaufen soll                     	                            , 11:25 Hallo Leute , ich ( Anfänger ) , 	 bin /|sein|  am /|an|  überlegen /|überlegen| 	 ob ich ein Sigma 28 - 300 mm kaufen soll                     	bin am überlegen	überlegen	überlegen	23113a0dcd7e18277de1feb1280685c3716c	80.67.25.96	DE
96c56c470d21c46d5bf9ff144cde16a5f892,78.46.3.197,DE,0	                           virtuellen Basteln Nun meine Frage .. Ich < bin /|sein|  am /|an|  überlegen /|überlegen| > ob ich mir die Termignoni Carbon - oder                      	                           virtuellen Basteln Nun meine Frage .. Ich 	 bin /|sein|  am /|an|  überlegen /|überlegen| 	 ob ich mir die Termignoni Carbon - oder                      	bin am überlegen	überlegen	überlegen	96c56c470d21c46d5bf9ff144cde16a5f892	78.46.3.197	DE
e0e582a1bfd6eb950f8e524e334f561ff6b0,85.13.137.203,DE,0	                             Zeit und ich möchte mit ihr reden . Sie < war /|sein|  am /|am|  weinen /|weinen| > und erzählte mit stockend warum sie diese                    	                             Zeit und ich möchte mit ihr reden . Sie 	 war /|sein|  am /|am|  weinen /|weinen| 	 und erzählte mit stockend warum sie diese                    	war am weinen	weinen	weinen	e0e582a1bfd6eb950f8e524e334f561ff6b0	85.13.137.203	DE
cee0d94712cbfe170960f18038aaf73bc40a,85.214.158.252,DE,0	                            ... ja ... ich sitze wieder zu Hause und < bin /|sein|  am /|am|  schreiben /|schreiben| > . Gestern war hauptsächlich einer dieser                     	                            ... ja ... ich sitze wieder zu Hause und 	 bin /|sein|  am /|am|  schreiben /|schreiben| 	 . Gestern war hauptsächlich einer dieser                     	bin am schreiben	schreiben	schreiben	cee0d94712cbfe170960f18038aaf73bc40a	85.214.158.252	DE
f87c4e0bd6c61f43d9b18d61111524309f89,109.75.111.2,DE,0	                       Früchte am laufenden Band . Die Aji Pineapple < ist /|sein|  am /|am|  wachsen /|wachsen| > wie doll und verrückt und hat jetzt reichlich                	                       Früchte am laufenden Band . Die Aji Pineapple 	 ist /|sein|  am /|am|  wachsen /|wachsen| 	 wie doll und verrückt und hat jetzt reichlich                	ist am wachsen	wachsen	wachsen	f87c4e0bd6c61f43d9b18d61111524309f89	109.75.111.2	DE
5838b87316fffba200d94477b5b166e2bb04,80.84.196.71,DE,1	                            tip bekommen von nem arbeitskollegen und < bin /|sein|  am /|an|  überlegen /|überlegen| > ob ich das jetzt mache was meint ihr ?                       	                            tip bekommen von nem arbeitskollegen und 	 bin /|sein|  am /|an|  überlegen /|überlegen| 	 ob ich das jetzt mache was meint ihr ?                       	bin am überlegen	überlegen	überlegen	5838b87316fffba200d94477b5b166e2bb04	80.84.196.71	DE
3d25a8dd02198fd7801d69d8d3a6e86fab51,178.77.73.35,DE,1	                          war auf einmal unerträglich laut . Die Ari < war /|sein|  am /|am|  pfeifen /|pfeifen| > , überall laute Motoren etc etc. Hab dann                    	                          war auf einmal unerträglich laut . Die Ari 	 war /|sein|  am /|am|  pfeifen /|pfeifen| 	 , überall laute Motoren etc etc. Hab dann                    	war am pfeifen	pfeifen	pfeifen	3d25a8dd02198fd7801d69d8d3a6e86fab51	178.77.73.35	DE
165bae60495b28e004ea26586030ba971891,87.230.19.74,DE,0	                             mit feinen teuren Gewändern , doch alle < waren /|sein|  am /|am|  verwesen /|verwesen| > . Amber , Holly und die Pferde , die schon                   	                             mit feinen teuren Gewändern , doch alle 	 waren /|sein|  am /|am|  verwesen /|verwesen| 	 . Amber , Holly und die Pferde , die schon                   	waren am verwesen	verwesen	verwesen	165bae60495b28e004ea26586030ba971891	87.230.19.74	DE
918c66a5cf4158f0b1bf0972062570ef8250,81.169.145.151,DE,0	                          Mittelschaldämpfer auch bald durch und ich < war /|sein|  am /|an|  überlegen /|überlegen| > ob ich wieder nen serien teil nehme ( wegen                  	                          Mittelschaldämpfer auch bald durch und ich 	 war /|sein|  am /|an|  überlegen /|überlegen| 	 ob ich wieder nen serien teil nehme ( wegen                  	war am überlegen	überlegen	überlegen	918c66a5cf4158f0b1bf0972062570ef8250	81.169.145.151	DE
58d62cd9eb270e72fed9e762e0137faf7eaf,81.20.129.161,DE,0	                      Blutabnehmen sehen ! Metzger sag ich nur ! Wir < waren /|sein|  am /|am|  spekulieren /|spekulieren| > , wie viele Blutproben er in einer Stunde                    	                      Blutabnehmen sehen ! Metzger sag ich nur ! Wir 	 waren /|sein|  am /|am|  spekulieren /|spekulieren| 	 , wie viele Blutproben er in einer Stunde                    	waren am spekulieren	spekulieren	spekulieren	58d62cd9eb270e72fed9e762e0137faf7eaf	81.20.129.161	DE
937e1b112954f70df40241f04648e0bbc36a,87.106.63.217,DE,1	                         beißen auch sehr schwierig momentan , keine < ist /|sein|  am /|am|  steigen /|steigen| > und der Wasserstand ist auch sehr niedrig                    	                         beißen auch sehr schwierig momentan , keine 	 ist /|sein|  am /|am|  steigen /|steigen| 	 und der Wasserstand ist auch sehr niedrig                    	ist am steigen	steigen	steigen	937e1b112954f70df40241f04648e0bbc36a	87.106.63.217	DE
891bef2dce55a3e2f8fd523bc6982ca27a42,82.165.78.69,DE,0	                             allerdings die Flügel gestreckt . Horst < ist /|sein|  am /|am|  kochen /|kochen| > . Zum Essen kommt dann Victor , der Fahrradfahrer            	                             allerdings die Flügel gestreckt . Horst 	 ist /|sein|  am /|am|  kochen /|kochen| 	 . Zum Essen kommt dann Victor , der Fahrradfahrer            	ist am kochen	kochen	kochen	891bef2dce55a3e2f8fd523bc6982ca27a42	82.165.78.69	DE
ea52f99bc6f41a8b7e740f139073bd6f8efa,78.138.115.5,DE,0	                             10.02.2008 , 17:01 hallo zusammen , ich < bin /|sein|  am /|an|  überlegen /|überlegen| > ob ich mir eine sachs sportkupplung einbauen                 	                             10.02.2008 , 17:01 hallo zusammen , ich 	 bin /|sein|  am /|an|  überlegen /|überlegen| 	 ob ich mir eine sachs sportkupplung einbauen                 	bin am überlegen	überlegen	überlegen	ea52f99bc6f41a8b7e740f139073bd6f8efa	78.138.115.5	DE
3744c6f43a4b287fd4f2d734a95e6e75574a,87.106.63.217,DE,1	                            was runter oder bleibt es trocken , weil < bin /|sein|  am /|an|  überlegen /|überlegen| > ob ich mal raus fahre . 22.04.2009 , 15:18                   	                            was runter oder bleibt es trocken , weil 	 bin /|sein|  am /|an|  überlegen /|überlegen| 	 ob ich mal raus fahre . 22.04.2009 , 15:18                   	bin am überlegen	überlegen	überlegen	3744c6f43a4b287fd4f2d734a95e6e75574a	87.106.63.217	DE
34697cbfbbbc79f18085fe24aaa05fa23074,85.214.250.105,DE,1	                             und ein 20 L Nano-süßwasserbecken ! Ich < bin /|sein|  am /|an|  überlegen /|überlegen| > mir noch ein Salzwasseraquarium anzuschaffen                 	                             und ein 20 L Nano-süßwasserbecken ! Ich 	 bin /|sein|  am /|an|  überlegen /|überlegen| 	 mir noch ein Salzwasseraquarium anzuschaffen                 	bin am überlegen	überlegen	überlegen	34697cbfbbbc79f18085fe24aaa05fa23074	85.214.250.105	DE
d1af6e50edd556194de29124a5a0833e286c,217.115.142.76,DE,0	                            / Kacke sitzen / stecken Kacke die Kacke < ist /|sein|  am /|an|  dampfen /|dampfen| > auf die Kacke hauen kacken Geh scheissen                     	                            / Kacke sitzen / stecken Kacke die Kacke 	 ist /|sein|  am /|an|  dampfen /|dampfen| 	 auf die Kacke hauen kacken Geh scheissen                     	ist am dampfen	dampfen	dampfen	d1af6e50edd556194de29124a5a0833e286c	217.115.142.76	DE
ddee45ec74bc30ebb882577ca2072ade092e,89.107.187.224,DE,0	                       inzwischen gehts mir wieder miserable und ich < bin /|sein|  am /|am|  heulen /|heulen| > ... Und hab natürlich kontraproduktiverweise                 	                       inzwischen gehts mir wieder miserable und ich 	 bin /|sein|  am /|am|  heulen /|heulen| 	 ... Und hab natürlich kontraproduktiverweise                 	bin am heulen	heulen	heulen	ddee45ec74bc30ebb882577ca2072ade092e	89.107.187.224	DE
20f09a05c8299a0e95cc3c9ebd201325a227,195.50.176.234,DE,1	                             ist das Publikum völlig ausgerastet und < war /|sein|  am /|am|  springen /|springen| > . Ein genialer Gig , vor allem weil auch                     	                             ist das Publikum völlig ausgerastet und 	 war /|sein|  am /|am|  springen /|springen| 	 . Ein genialer Gig , vor allem weil auch                     	war am springen	springen	springen	20f09a05c8299a0e95cc3c9ebd201325a227	195.50.176.234	DE
966b756bfde4032e21194eed11ab3599777c,85.25.184.140,DE,1	                         hier er ton aus den fugen geraten , ... ich < bin /|sein|  am /|an|  überlegen /|überlegen| > ob ich meine oro nicht gegen ne f-i.net                      	                         hier er ton aus den fugen geraten , ... ich 	 bin /|sein|  am /|an|  überlegen /|überlegen| 	 ob ich meine oro nicht gegen ne f-i.net                      	bin am überlegen	überlegen	überlegen	966b756bfde4032e21194eed11ab3599777c	85.25.184.140	DE
92079bd005210ad1fc4b0cb4701e5c83f2b4,188.40.35.138,DE,1	                             mal wieder grüßen lassen ... :D Musik : < bin /|sein|  am /|am|  laden /|laden| > ... ;) TV : Keine Lust drauf ! Buch : Schon                  	                             mal wieder grüßen lassen ... :D Musik : 	 bin /|sein|  am /|am|  laden /|laden| 	 ... ;) TV : Keine Lust drauf ! Buch : Schon                  	bin am laden	laden	laden	92079bd005210ad1fc4b0cb4701e5c83f2b4	188.40.35.138	DE
ec5e9bdcac2b3e6f9547cd33a471b6396fc9,78.111.75.134,DE,1	                         lehrgänge hab ich auch durchgelesen ... bzw < bin /|sein|  am /|am|  durcharbeiten /|durcharbeiten| > ... aber bei toturials sieht man halt gleich                 	                         lehrgänge hab ich auch durchgelesen ... bzw 	 bin /|sein|  am /|am|  durcharbeiten /|durcharbeiten| 	 ... aber bei toturials sieht man halt gleich                 	bin am durcharbeiten	durcharbeiten	durcharbeiten	ec5e9bdcac2b3e6f9547cd33a471b6396fc9	78.111.75.134	DE
d733e263cf74d9f6f9c8cf3d0d8b499cb79e,85.13.146.20,DE,0	                           kommune in san francisco . aber was bitte < ist /|sein|  am /|an|  säugen /|säugen| > eines babies familienfeindlich . die 1968er                  	                           kommune in san francisco . aber was bitte 	 ist /|sein|  am /|an|  säugen /|säugen| 	 eines babies familienfeindlich . die 1968er                  	ist am säugen	säugen	säugen	d733e263cf74d9f6f9c8cf3d0d8b499cb79e	85.13.146.20	DE
7ec5b207f37546a208128fbef341b8ce2c51,87.106.121.5,DE,0	                     Auskunft , bei DRK noch nicht gestellt , Kirche < ist /|sein|  am /|am|  recherchieren /|recherchieren| > . Ciao Volker Zitat : Original von Schlesier                 	                     Auskunft , bei DRK noch nicht gestellt , Kirche 	 ist /|sein|  am /|am|  recherchieren /|recherchieren| 	 . Ciao Volker Zitat : Original von Schlesier                 	ist am recherchieren	recherchieren	recherchieren	7ec5b207f37546a208128fbef341b8ce2c51	87.106.121.5	DE
7ec5b207f37546a208128fbef341b8ce2c51,87.106.121.5,DE,0	                     Auskunft , bei DRK noch nicht gestellt , Kirche < ist /|sein|  am /|am|  recherchieren /|recherchieren| > . Ciao Volker Wann wurde der Antrag bei                      	                     Auskunft , bei DRK noch nicht gestellt , Kirche 	 ist /|sein|  am /|am|  recherchieren /|recherchieren| 	 . Ciao Volker Wann wurde der Antrag bei                      	ist am recherchieren	recherchieren	recherchieren	7ec5b207f37546a208128fbef341b8ce2c51	87.106.121.5	DE
54d2871ef36fbda4f2734012c69fe537fbbb,80.237.133.23,DE,0	                         folgenden Bild dargestellt : Die Feldstärke < ist /|sein|  am /|an|  linken /|linken| > Rand ( wo sich die Einzelkurven überlappen                   	                         folgenden Bild dargestellt : Die Feldstärke 	 ist /|sein|  am /|an|  linken /|linken| 	 Rand ( wo sich die Einzelkurven überlappen                   	ist am linken	linken	linken	54d2871ef36fbda4f2734012c69fe537fbbb	80.237.133.23	DE
cd6d850f3a28b956d48c2b7772313bc55403,217.13.206.164,DE,0	                            zitterndes pferd mit aufgewölbtem rücken < ist /|sein|  am /|am|  frieren /|frieren| > . das auf und abstellen reguliert die wärme                  	                            zitterndes pferd mit aufgewölbtem rücken 	 ist /|sein|  am /|am|  frieren /|frieren| 	 . das auf und abstellen reguliert die wärme                  	ist am frieren	frieren	frieren	cd6d850f3a28b956d48c2b7772313bc55403	217.13.206.164	DE
2a289b8d13eab8e9da5a87354d5ecad77659,85.25.153.28,DE,1	                            raus fuhr , dort ist 70 angesagt und ich < war /|sein|  am /|am|  durchstarten /|durchstarten| > ... Schwein gehabt !!! :D Eugen 18.03.2006                   	                            raus fuhr , dort ist 70 angesagt und ich 	 war /|sein|  am /|am|  durchstarten /|durchstarten| 	 ... Schwein gehabt !!! :D Eugen 18.03.2006                   	war am durchstarten	durchstarten	durchstarten	2a289b8d13eab8e9da5a87354d5ecad77659	85.25.153.28	DE
e5e46b05b82377cb2fdee731ae43a5fb0f1b,217.13.206.164,DE,1	                             Beine und rutschte mit ihr runter , Mia < war /|sein|  am /|am|  schreien /|schreien| > und am lachen , sie fand es wirklich toll                    	                             Beine und rutschte mit ihr runter , Mia 	 war /|sein|  am /|am|  schreien /|schreien| 	 und am lachen , sie fand es wirklich toll                    	war am schreien	schreien	schreien	e5e46b05b82377cb2fdee731ae43a5fb0f1b	217.13.206.164	DE
bfa7018b474195057fdad044fa6921c5b20b,62.67.244.50,DE,0	                            hat fast das Gefühl der Schädel von Buff < war /|sein|  am /|am|  knacken /|knacken| > . J.F : " Parce hat hier absolute Kontrolle                  	                            hat fast das Gefühl der Schädel von Buff 	 war /|sein|  am /|am|  knacken /|knacken| 	 . J.F : " Parce hat hier absolute Kontrolle                  	war am knacken	knacken	knacken	bfa7018b474195057fdad044fa6921c5b20b	62.67.244.50	DE
fea4dfd3e66b690ba8d00c5062d2408da533,62.67.244.50,DE,0	                          HÄMMERT SO HELLDEVIL ZU BODEN !!! Die Fans < sind /|sein|  am /|am|  ausrasten /|ausrasten| > , denn sie hätten nie und nimmer erwartet                    	                          HÄMMERT SO HELLDEVIL ZU BODEN !!! Die Fans 	 sind /|sein|  am /|am|  ausrasten /|ausrasten| 	 , denn sie hätten nie und nimmer erwartet                    	sind am ausrasten	ausrasten	ausrasten	fea4dfd3e66b690ba8d00c5062d2408da533	62.67.244.50	DE
